mode,area,policy,repeat,finished,flight_energy_per_req,nonflight_energy_per_req,avg_time,avg_travel,encodes,decodes,semantic_quality,semantic_payload_ratio,sinr_median_db,mode_adaptive_semantic_count,mode_emergency_count,mode_fixed_count,mode_fixed_paper_like_count,mode_high_count,mode_low_count,mode_medium_count,mode_paper_like_count,mode_raw_count
fixed_paper_like,100,Greedy,6,105.0,10491.343867450065,8.366660523202587,45.852136839042345,24.486786446282213,105.0,0.0,0.30541554221218453,0.1041666666666666,-21.177848373345793,,,0.0,0.0,,,,105.0,0.0
fixed_paper_like,100,Greedy,7,126.0,6679.161732124423,5.0988510984703534,29.264280960376237,21.043424110582105,126.0,0.0,0.3054155422121851,0.1041666666666665,-15.760810524529512,,,0.0,0.0,,,,126.0,0.0
fixed_paper_like,100,Greedy,8,103.0,9442.204535242196,7.329113120508447,41.31873262795748,30.993786210548585,103.0,0.0,0.30541554221218453,0.10416666666666662,-19.47544878911483,,,0.0,0.0,,,,103.0,0.0
fixed_paper_like,100,Greedy,9,159.0,3912.850740351215,2.700021258266808,17.310705618449454,20.387718957287127,156.0,0.0,0.31852090934025784,0.12106918238993714,-15.714800606998637,,,0.0,0.0,,,,156.0,3.0
fixed_paper_like,100,MCTS,0,133.0,7112.439439307221,5.191586089392785,31.26766710899241,42.357977423088386,123.0,37.0,0.3576399375345779,0.17152255639097783,-19.12479259785093,,,0.0,0.0,,,,123.0,10.0
fixed_paper_like,100,MCTS,1,138.0,5482.505279124819,3.838815361952218,24.11093513307218,37.71234742287988,123.0,50.0,0.3809138528412959,0.20153985507246386,-14.939973404468422,,,0.0,0.0,,,,123.0,15.0
fixed_paper_like,100,MCTS,2,120.0,7535.402622033232,5.604575314366423,33.14103889846729,42.151626144163316,118.0,43.0,0.316991949841982,0.11909722222222198,-20.32429086285238,,,0.0,0.0,,,,118.0,2.0
fixed_paper_like,100,MCTS,3,131.0,7794.831076076043,5.801547070708594,34.49820251630326,44.863856793781956,129.0,55.0,0.3160198850791749,0.1178435114503815,-19.15598493713331,,,0.0,0.0,,,,129.0,2.0
fixed_paper_like,100,MCTS,4,108.0,8571.652702355253,6.422907799319943,37.46697826209082,43.17593496080869,102.0,31.0,0.3440035676448414,0.15393518518518487,-19.919022754913875,,,0.0,0.0,,,,102.0,6.0
fixed_paper_like,100,MCTS,5,114.0,7757.495063148577,5.681468784998704,34.02856052674707,46.92259972880212,109.0,33.0,0.3358797728169139,0.14345760233918098,-18.2013570497214,,,0.0,0.0,,,,109.0,5.0
fixed_paper_like,100,MCTS,6,116.0,7292.593719356023,5.307720837674369,32.168566143391914,44.62180644681083,113.0,35.0,0.32337893336186996,0.1273347701149423,-19.787402491919032,,,0.0,0.0,,,,113.0,3.0
fixed_paper_like,100,MCTS,7,125.0,6910.221618903566,4.998856641076409,30.460456524444602,43.22688275160702,118.0,41.0,0.34431227184830315,0.1543333333333333,-18.02702111473982,,,0.0,0.0,,,,118.0,7.0
fixed_paper_like,100,MCTS,8,116.0,8363.752436089331,6.305484302501367,36.81460622196965,40.493130033151004,113.0,35.0,0.32337893336186985,0.12733477011494232,-17.63332148820619,,,0.0,0.0,,,,113.0,3.0
fixed_paper_like,100,MCTS,9,138.0,5737.281251326722,4.009027373581288,25.338027384838075,41.041532467837705,132.0,51.0,0.3356148664638298,0.14311594202898562,-17.56875189415757,,,0.0,0.0,,,,132.0,6.0
fixed_paper_like,200,Stochastic,0,48.0,22776.3758810564,17.362417820367003,99.90735812986371,166.97482748087913,12.0,4.0,0.8263538855530461,0.7760416666666669,-16.454247060147097,,,0.0,0.0,,,,12.0,36.0
fixed_paper_like,200,Stochastic,1,53.0,18051.244604677526,13.237751901536127,79.21699970380084,176.70496199947573,14.0,8.0,0.8165248602069922,0.7633647798742139,-15.697172279176412,,,0.0,0.0,,,,14.0,39.0
fixed_paper_like,200,Stochastic,2,49.0,19432.52087474143,14.311891766815112,85.26679336738175,192.6247730681856,12.0,7.0,0.8298976838070657,0.7806122448979592,-13.811338256490115,,,0.0,0.0,,,,12.0,37.0
fixed_paper_like,200,Stochastic,3,39.0,37576.453804284574,30.03175437363562,164.28398613705986,196.64511765867832,10.0,5.0,0.8219014210800473,0.7702991452991454,-17.22106795424707,,,0.0,0.0,,,,10.0,29.0
fixed_paper_like,200,Stochastic,4,47.0,21744.84966603616,16.293860500491576,94.87774632185204,194.60522898876198,13.0,4.0,0.8078808946544341,0.7522163120567376,-17.13484310535418,,,0.0,0.0,,,,13.0,34.0
fixed_paper_like,200,Stochastic,5,62.0,21079.235703210536,15.844286389030012,92.78463352603734,181.14092472898145,18.0,7.0,0.7983464477390215,0.7399193548387095,-17.521069512750856,,,0.0,0.0,,,,18.0,44.0
fixed_paper_like,200,Stochastic,6,40.0,29845.229499858695,23.469596306124693,130.69793129433475,176.09583263809597,10.0,4.0,0.8263538855530461,0.7760416666666666,-16.696960078164967,,,0.0,0.0,,,,10.0,30.0
fixed_paper_like,200,Stochastic,7,88.0,13449.553941300703,9.198841445796367,59.07031128541184,178.6665517623762,27.0,18.0,0.7868888595423754,0.7251420454545451,-14.496899544338731,,,0.0,0.0,,,,27.0,61.0
fixed_paper_like,200,Stochastic,8,61.0,23632.937026252133,18.068170731633742,103.32878910027316,176.91626968106823,17.0,10.0,0.806427282255855,0.7503415300546448,-17.729428594515866,,,0.0,0.0,,,,17.0,44.0
fixed_paper_like,200,Stochastic,9,66.0,16737.74953169756,11.966549838488362,73.17010937298659,189.75563422746043,22.0,10.0,0.7684718474040618,0.7013888888888888,-16.172566284887594,,,0.0,0.0,,,,22.0,44.0
fixed_paper_like,200,LinUCB,0,133.0,6542.563239893336,3.6308742640404765,29.353066579414637,142.9767623009389,98.0,33.0,0.4882009258405583,0.339912280701754,-14.93573444446033,,,0.0,0.0,,,,98.0,35.0
fixed_paper_like,200,LinUCB,1,120.0,5864.271183284141,3.105141064662177,26.28796496431731,131.93165098682763,96.0,29.0,0.4443324337697486,0.2833333333333333,-13.22834907975701,,,0.0,0.0,,,,96.0,24.0
fixed_paper_like,200,LinUCB,2,117.0,7759.100729983208,4.62207136342359,34.685234004147524,154.09818782766456,93.0,30.0,0.44789440534814784,0.2879273504273507,-17.02914477903323,,,0.0,0.0,,,,93.0,24.0
fixed_paper_like,200,LinUCB,3,109.0,6210.591643168162,3.2662092317873843,27.84992694120538,151.67099128015036,85.0,28.0,0.4583515696150075,0.30141437308868524,-15.236539066295137,,,0.0,0.0,,,,85.0,24.0
fixed_paper_like,200,LinUCB,4,86.0,11531.16964457405,7.978253979807316,51.30674361502053,144.04118073039947,69.0,22.0,0.4427171210772185,0.2812500000000002,-19.027096226792274,,,0.0,0.0,,,,69.0,17.0
fixed_paper_like,200,LinUCB,5,108.0,5547.4594447337095,2.8304496745881105,25.225967686234103,139.69269575114504,84.0,33.0,0.4597676439428112,0.30324074074074125,-13.755252145374406,,,0.0,0.0,,,,84.0,24.0
fixed_paper_like,200,LinUCB,6,125.0,6263.845745057247,3.372987833214599,27.920585343585415,141.41173679914198,95.0,34.0,0.47211581208126174,0.31916666666666677,-14.18308271328889,,,0.0,0.0,,,,95.0,30.0
fixed_paper_like,200,LinUCB,7,123.0,7653.539084375817,4.602731983041168,33.97125656919693,141.97411423218855,91.0,37.0,0.48612044179925973,0.337228997289973,-16.06833271057712,,,0.0,0.0,,,,91.0,32.0
fixed_paper_like,200,LinUCB,8,142.0,5869.27370237306,3.209058054163537,26.129127265857413,119.85647882748705,108.0,40.0,0.4717244968937757,0.3186619718309855,-13.320364705370968,,,0.0,0.0,,,,108.0,34.0
fixed_paper_like,200,LinUCB,9,132.0,7015.036231103439,4.042674987064263,31.461794368612836,148.39816983154458,106.0,41.0,0.44222763238251306,0.280618686868687,-15.205852319085942,,,0.0,0.0,,,,106.0,26.0
fixed_paper_like,200,SA,0,89.0,13642.61672142819,9.552322870516626,59.908445438304135,163.79552335227325,54.0,29.0,0.5785667334770564,0.4564606741573036,-17.054571024837315,,,0.0,0.0,,,,54.0,35.0
fixed_paper_like,200,SA,1,70.0,14920.4969965545,10.491691616145378,65.45892173204243,196.09590835543182,43.0,22.0,0.5733266902160565,0.44970238095238124,-16.85599229236863,,,0.0,0.0,,,,43.0,27.0
fixed_paper_like,200,SA,2,53.0,14754.69097134106,10.420609705027346,64.81130816448585,173.02698243006756,27.0,9.0,0.6461550875420563,0.5436320754716985,-16.293234881331284,,,0.0,0.0,,,,27.0,26.0
fixed_paper_like,200,SA,3,89.0,10835.039812833093,7.0767252950114505,47.70328119921245,175.01090902992777,56.0,32.0,0.5629580939762069,0.436329588014981,-15.62802416536334,,,0.0,0.0,,,,56.0,33.0
fixed_paper_like,200,SA,4,89.0,11036.353806505187,7.361627810956505,48.614863417308655,154.75051841489486,49.0,22.0,0.6175883322291811,0.5067883895131081,-15.073037053260077,,,0.0,0.0,,,,49.0,40.0
fixed_paper_like,200,SA,5,86.0,11646.831164275774,7.959320427135094,51.61531028753119,149.74382792749535,49.0,21.0,0.604248390330199,0.4895833333333333,-16.319815497896315,,,0.0,0.0,,,,49.0,37.0
fixed_paper_like,200,SA,6,92.0,12619.368822337083,8.76753644893512,55.74409999262942,149.07571712295666,47.0,19.0,0.645157940043182,0.5423460144927532,-15.023145767213224,,,0.0,0.0,,,,47.0,45.0
fixed_paper_like,200,SA,7,89.0,8763.801900258031,5.429733308583582,38.54642045637062,147.72223935439663,47.0,26.0,0.6331969717300311,0.5269194756554306,-13.763780611357726,,,0.0,0.0,,,,47.0,42.0
fixed_paper_like,200,SA,8,75.0,13697.877172943736,9.536858459447231,60.120381791210214,175.0450625267514,52.0,20.0,0.5184214426004484,0.37888888888888905,-17.05135746129731,,,0.0,0.0,,,,52.0,23.0
fixed_paper_like,200,SA,9,78.0,14797.732651085813,10.340840637369539,64.92744720875598,192.62235718513318,42.0,18.0,0.6259929842681,0.5176282051282051,-17.516893762807058,,,0.0,0.0,,,,42.0,36.0
fixed_paper_like,200,Greedy,0,209.0,2020.2418535889274,1.1106867538750507,9.289186332641496,19.391642484703215,207.0,0.0,0.3120622834350362,0.11273923444976099,-9.226845413832127,,,0.0,0.0,,,,207.0,2.0
fixed_paper_like,200,Greedy,1,172.0,3359.5073698321826,2.2086225351670374,14.954325952768743,21.548958979534657,169.0,0.0,0.31753038740615935,0.11979166666666666,-8.15099032490233,,,0.0,0.0,,,,169.0,3.0
fixed_paper_like,200,Greedy,2,173.0,1860.8879057661911,0.9127826866206439,8.532908194240658,20.053885385956516,167.0,0.0,0.32950517658633,0.13523603082851673,-9.46151586872978,,,0.0,0.0,,,,167.0,6.0
fixed_paper_like,200,Greedy,3,168.0,2833.8051895619406,1.7558752333811622,12.95106470179893,23.104234820809076,168.0,0.0,0.3054155422121858,0.10416666666666656,-11.152768652106651,,,0.0,0.0,,,,168.0,0.0
fixed_paper_like,200,Greedy,4,182.0,2386.7635577915757,1.2738848509955976,10.96945885096726,27.250534800581846,176.0,0.0,0.3283139309304658,0.13369963369963395,-10.353191310594845,,,0.0,0.0,,,,176.0,6.0
fixed_paper_like,200,Greedy,5,164.0,3479.3530535676377,2.275254298322457,15.649899285448875,24.71014741192554,162.0,0.0,0.31388608438032994,0.11509146341463412,-9.57610342807163,,,0.0,0.0,,,,162.0,2.0
fixed_paper_like,200,Greedy,6,168.0,3377.3137911697986,2.2315604493771177,15.11113462032153,22.01158050651418,165.0,0.0,0.3178188361012539,0.12016369047619054,-6.097547255161429,,,0.0,0.0,,,,165.0,3.0
fixed_paper_like,200,Greedy,7,168.0,3139.4743624377306,1.9488096128006698,14.269995157029195,27.505459104885826,163.0,0.0,0.3260876986939661,0.13082837301587324,-9.764885759992632,,,0.0,0.0,,,,163.0,5.0
fixed_paper_like,200,Greedy,8,189.0,2593.9626087223796,1.525743100949257,11.841238293319682,23.851563967974883,187.0,0.0,0.31276564229459686,0.113646384479718,-9.980345594265065,,,0.0,0.0,,,,187.0,2.0
fixed_paper_like,200,Greedy,9,147.0,3123.7173060025234,1.9460652602476374,14.143447455326568,24.985221224095447,145.0,0.0,0.31486567088957085,0.11635487528344653,-11.3701629365626,,,0.0,0.0,,,,145.0,2.0
fixed_paper_like,200,MCTS,0,153.0,5159.132464487996,3.1432898995309273,23.156533482850566,73.59269244876437,137.0,52.0,0.37805182537953946,0.1978485838779962,-14.352188066951095,,,0.0,0.0,,,,137.0,16.0
fixed_paper_like,200,MCTS,1,151.0,4974.514084025576,2.9318294146480817,22.221974231914032,78.41990689279464,131.0,51.0,0.39741348364103585,0.22282008830022118,-12.450610325280973,,,0.0,0.0,,,,131.0,20.0
fixed_paper_like,200,MCTS,2,176.0,3098.6721043756133,1.282720425144051,14.334755726477296,76.48091223631303,146.0,53.0,0.4238106202442003,0.2568655303030295,-10.55499605564947,,,0.0,0.0,,,,146.0,30.0
fixed_paper_like,200,MCTS,3,178.0,3435.3320875908175,1.6259327983370937,15.485566455541734,73.17606306764725,161.0,64.0,0.3717522600907977,0.18972378277153587,-10.744627065706764,,,0.0,0.0,,,,161.0,17.0
fixed_paper_like,200,MCTS,4,152.0,5051.596732142389,3.059438103268589,22.851885855921303,74.86887695585511,141.0,54.0,0.3556815227099883,0.168996710526316,-14.090377883596386,,,0.0,0.0,,,,141.0,11.0
fixed_paper_like,200,MCTS,5,132.0,6539.187258889261,4.371391933475595,28.98526885094092,71.87389407977767,120.0,42.0,0.3685595838292598,0.18560606060606083,-13.107917641540134,,,0.0,0.0,,,,120.0,12.0
fixed_paper_like,200,MCTS,6,173.0,4485.320495680797,2.6863450839597607,20.104358749022325,61.38286307838734,159.0,54.0,0.3616246890851886,0.17666184971098314,-12.872323419710998,,,0.0,0.0,,,,159.0,14.0
fixed_paper_like,200,MCTS,7,145.0,4130.89230635128,2.3282621538235047,18.6705654843985,66.70981055322012,135.0,53.0,0.35331791861134554,0.1659482758620693,-13.299754801551561,,,0.0,0.0,,,,135.0,10.0
fixed_paper_like,200,MCTS,8,150.0,5420.287934840925,3.471226390436374,24.353089451890096,68.39209861327338,129.0,50.0,0.40265736630248017,0.22958333333333353,-11.910245436553346,,,0.0,0.0,,,,129.0,21.0
fixed_paper_like,200,MCTS,9,134.0,5101.200557929208,2.8983058742228125,22.746334267486745,86.44133687783243,124.0,34.0,0.35725020324112733,0.1710199004975129,-14.403461685371706,,,0.0,0.0,,,,124.0,10.0
fixed_paper_like,300,Stochastic,0,66.0,15832.840654101037,10.694046520496519,69.84548371574206,263.2484267385663,20.0,10.0,0.7895198612764198,0.7285353535353535,-14.661093342291156,,,0.0,0.0,,,,20.0,46.0
fixed_paper_like,300,Stochastic,1,95.0,10819.461203724006,6.444812698332055,48.179353145216126,240.5038905566966,27.0,7.0,0.8025917856813581,0.7453947368421051,-11.313095812308884,,,0.0,0.0,,,,27.0,68.0
fixed_paper_like,300,Stochastic,2,93.0,12384.375548717378,7.408310854807809,54.44770804459263,309.2112195371077,29.0,17.0,0.7834091475715419,0.7206541218637991,-13.664327130384159,,,0.0,0.0,,,,29.0,64.0
fixed_paper_like,300,Stochastic,3,98.0,11835.425109337519,7.187963546430996,52.49589567450726,268.56040925399435,35.0,12.0,0.751934122218638,0.6800595238095235,-13.869299301337662,,,0.0,0.0,,,,35.0,63.0
fixed_paper_like,300,Stochastic,4,54.0,22176.88201030006,16.198205520007452,97.1921330962994,264.79722042218367,15.0,8.0,0.8070598728367185,0.7511574074074071,-15.721813812517164,,,0.0,0.0,,,,15.0,39.0
fixed_paper_like,300,Stochastic,5,56.0,18795.983586608323,13.03509993398404,82.34049072814373,304.05990375905895,14.0,8.0,0.8263538855530463,0.7760416666666666,-13.02496554592724,,,0.0,0.0,,,,14.0,42.0
fixed_paper_like,300,Stochastic,6,64.0,19057.65756026386,13.326906825084974,84.1323858085555,293.5211332731533,9.0,3.0,0.9023240606235887,0.8740234374999999,-14.22148840218513,,,0.0,0.0,,,,9.0,55.0
fixed_paper_like,300,Stochastic,7,65.0,16034.78131523354,10.915098944372382,70.35892874025059,250.7189733859299,14.0,8.0,0.8503971937072402,0.8070512820512817,-14.008263006236811,,,0.0,0.0,,,,14.0,51.0
fixed_paper_like,300,Stochastic,8,64.0,12208.82996643694,7.512865891790097,53.81168881931741,272.33415640593853,24.0,14.0,0.7395308283295696,0.6640624999999999,-13.29054069184329,,,0.0,0.0,,,,24.0,40.0
fixed_paper_like,300,Stochastic,9,67.0,15378.997958066191,10.273069688963867,67.67560489545713,263.16824226186344,19.0,10.0,0.8030282880900229,0.7459577114427861,-12.838361121069958,,,0.0,0.0,,,,19.0,48.0
fixed_paper_like,300,LinUCB,0,129.0,5609.352583397404,2.457814978030026,25.601657517642813,190.09999138064677,79.0,28.0,0.5746343243004862,0.45138888888888856,-10.59504444595695,,,0.0,0.0,,,,79.0,50.0
fixed_paper_like,300,LinUCB,1,141.0,5623.171204921101,2.3765880134632438,25.427389701982236,206.31419091844378,91.0,30.0,0.5517220875270141,0.42183806146572045,-9.454685856439008,,,0.0,0.0,,,,91.0,50.0
fixed_paper_like,300,LinUCB,2,128.0,6860.976616975659,3.5039703043170567,31.223816875255213,202.967015383397,96.0,32.0,0.47906165665913975,0.3281249999999998,-13.685992311099085,,,0.0,0.0,,,,96.0,32.0
fixed_paper_like,300,LinUCB,3,149.0,4999.340401135473,2.119026107968383,23.13048203165899,166.43388957662324,94.0,32.0,0.5618057783083593,0.43484340044742703,-11.071783469566219,,,0.0,0.0,,,,94.0,55.0
fixed_paper_like,300,LinUCB,4,128.0,6945.357571391436,3.5745577482969777,31.367501930045485,198.36872339582894,91.0,30.0,0.5061938620414762,0.3631184895833328,-12.366601836138218,,,0.0,0.0,,,,91.0,37.0
fixed_paper_like,300,LinUCB,5,131.0,5451.991903335211,2.3890918938410626,25.09356265492113,187.61059543188543,93.0,32.0,0.5068980566849873,0.3640267175572516,-12.391280579167335,,,0.0,0.0,,,,93.0,38.0
fixed_paper_like,300,LinUCB,6,160.0,4770.284731636917,1.6798116850106002,22.08263310163298,200.68389014739893,117.0,43.0,0.49208511524266163,0.34492187499999905,-11.658412763890915,,,0.0,0.0,,,,117.0,43.0
fixed_paper_like,300,LinUCB,7,127.0,5437.45376681554,2.32536939987572,24.70310027473104,187.83126526786197,85.0,26.0,0.5351206384884711,0.40042650918635114,-10.578726636172444,,,0.0,0.0,,,,85.0,42.0
fixed_paper_like,300,LinUCB,8,154.0,4950.468417388281,1.7501945763543127,23.06467877839295,214.4821126389721,101.0,35.0,0.5444608426196808,0.41247294372294313,-11.14193704361691,,,0.0,0.0,,,,101.0,53.0
fixed_paper_like,300,LinUCB,9,136.0,5808.36174313135,2.7064800453901587,26.438148601964148,176.14475536812458,90.0,22.0,0.5403485205815942,0.4071691176470582,-10.997891935397895,,,0.0,0.0,,,,90.0,46.0
fixed_paper_like,300,SA,0,116.0,7237.7526639603075,3.363955600282,31.867552891979543,250.09072700131807,58.0,26.0,0.6527077711060933,0.5520833333333328,-11.317011766301418,,,0.0,0.0,,,,58.0,58.0
fixed_paper_like,300,SA,1,77.0,14797.760813663968,9.846482739693341,65.29189606765728,268.3329273344471,37.0,23.0,0.6662386371668946,0.5695346320346317,-14.983980554697954,,,0.0,0.0,,,,37.0,40.0
fixed_paper_like,300,SA,2,106.0,9172.799674180604,5.169128258101213,40.70482156191693,234.0227858502865,55.0,26.0,0.6396024039780213,0.5351808176100624,-12.675332208112334,,,0.0,0.0,,,,55.0,51.0
fixed_paper_like,300,SA,3,96.0,11727.069728814733,7.346299663807855,52.05065857628282,247.48421164655792,56.0,30.0,0.5948257329571085,0.4774305555555555,-13.5917351647604,,,0.0,0.0,,,,56.0,40.0
fixed_paper_like,300,SA,4,92.0,11817.500088410601,7.696119957945678,52.344758497568385,203.6027878564434,52.0,25.0,0.6074087847286271,0.4936594202898548,-15.997737200939673,,,0.0,0.0,,,,52.0,40.0
fixed_paper_like,300,SA,5,121.0,9310.996182266079,5.21945801384816,41.67120371345342,252.943468350031,65.0,27.0,0.6268761177172901,0.5187672176308536,-12.5165522054732,,,0.0,0.0,,,,65.0,56.0
fixed_paper_like,300,SA,6,103.0,10144.806232508246,5.823464937153721,44.825438033604755,266.25479493529525,54.0,32.0,0.6358489250432822,0.5303398058252423,-14.577918519382557,,,0.0,0.0,,,,54.0,49.0
fixed_paper_like,300,SA,7,129.0,7118.970370119684,3.255208205046998,31.48923063296674,256.2181695112859,77.0,35.0,0.5854030755840184,0.4652777777777773,-11.379528855709772,,,0.0,0.0,,,,77.0,52.0
fixed_paper_like,300,SA,8,91.0,9649.763352704884,5.540099537575867,43.0856893181409,250.42530239066136,56.0,24.0,0.5725634105921145,0.44871794871794835,-14.303714986609556,,,0.0,0.0,,,,56.0,35.0
fixed_paper_like,300,SA,9,72.0,13693.286562172196,8.708985912834768,60.798738444843515,309.9278557514743,44.0,19.0,0.5755317202407801,0.4525462962962966,-15.769587634961812,,,0.0,0.0,,,,44.0,28.0
fixed_paper_like,300,Greedy,0,193.0,1966.6800617944727,0.8140860072674203,9.365379178736466,36.99679444456649,191.0,0.0,0.31261330861413233,0.11344991364421421,-5.3975435025765,,,0.0,0.0,,,,191.0,2.0
fixed_paper_like,300,Greedy,1,204.0,1450.2614637845102,0.5084868208395419,6.996572010728101,25.32630904456448,197.0,0.0,0.32924932262647394,0.1349060457516342,-3.7129440638895224,,,0.0,0.0,,,,197.0,7.0
fixed_paper_like,300,Greedy,2,218.0,2104.583918508911,1.0420719739975821,9.978675941048822,29.502359747162075,216.0,0.0,0.3117878766873039,0.11238532110091767,-7.007487878543861,,,0.0,0.0,,,,216.0,2.0
fixed_paper_like,300,Greedy,3,208.0,1668.851252594936,0.778178291810256,7.796682103532135,21.18576123099393,204.0,0.0,0.3187729356311827,0.12139423076923106,-4.157784491605695,,,0.0,0.0,,,,204.0,4.0
fixed_paper_like,300,Greedy,4,178.0,3468.2184019334377,2.125839969969292,15.991818588553764,36.63726892873569,176.0,0.0,0.3132198619626109,0.11423220973782779,-10.974498099965627,,,0.0,0.0,,,,176.0,2.0
fixed_paper_like,300,Greedy,5,155.0,2415.697234123969,1.1710756758488374,11.33908885973247,37.285465451532204,153.0,0.0,0.3143779223126737,0.11572580645161286,-6.311203551343182,,,0.0,0.0,,,,153.0,2.0
fixed_paper_like,300,Greedy,6,174.0,2326.9390039862706,1.194505786476234,10.898518031970157,30.985274208698037,173.0,0.0,0.30940740691211593,0.10931513409961684,-7.398453152409354,,,0.0,0.0,,,,173.0,1.0
fixed_paper_like,300,Greedy,7,198.0,1846.0324567905002,0.7595068696437977,9.011639527009029,31.791125925158852,192.0,0.0,0.3264635560845443,0.1313131313131317,-4.991963502638933,,,0.0,0.0,,,,192.0,6.0
fixed_paper_like,300,Greedy,8,193.0,2614.5786824601337,1.3427578979270236,12.40355423598312,41.0720851976885,191.0,0.0,0.31261330861413245,0.11344991364421436,-6.839017472855088,,,0.0,0.0,,,,191.0,2.0
fixed_paper_like,300,Greedy,9,186.0,2484.6206434476835,1.3800223908742535,11.385715654396208,28.169198270258256,185.0,0.0,0.309149867254056,0.10898297491039428,-7.780794365390409,,,0.0,0.0,,,,185.0,1.0
fixed_paper_like,300,MCTS,0,146.0,4883.843565999489,2.5984203956475542,22.18462836146794,105.80877514299335,126.0,47.0,0.40056409807353055,0.2268835616438359,-10.269582209673366,,,0.0,0.0,,,,126.0,20.0
fixed_paper_like,300,MCTS,1,169.0,3201.5026005822697,1.219870416887585,14.993049170926989,95.69264637115046,123.0,49.0,0.49447403368105874,0.34800295857988134,-8.624790005673976,,,0.0,0.0,,,,123.0,46.0
fixed_paper_like,300,MCTS,2,162.0,4348.132810772713,2.3342007396811044,19.81326065459948,84.06906305069127,132.0,49.0,0.43404229365437386,0.27006172839506154,-10.481314545319886,,,0.0,0.0,,,,132.0,30.0
fixed_paper_like,300,MCTS,3,171.0,3693.497399946142,1.752185572069186,17.21085739136238,90.28746944153569,135.0,59.0,0.4516438491148843,0.2927631578947361,-10.644211594862385,,,0.0,0.0,,,,135.0,36.0
fixed_paper_like,300,MCTS,4,153.0,4287.772320376375,1.971384604987231,19.392500187196266,115.37801178615719,129.0,52.0,0.41436996696321615,0.24468954248366023,-10.042694759620094,,,0.0,0.0,,,,129.0,24.0
fixed_paper_like,300,MCTS,5,156.0,5638.099457053753,3.30107905845519,25.467152161973164,106.7707080617412,132.0,45.0,0.4122746895641578,0.24198717948717954,-11.736541533408978,,,0.0,0.0,,,,132.0,24.0
fixed_paper_like,300,MCTS,6,158.0,5000.985049906311,2.6800532012731426,22.76558311249295,108.72831866177879,139.0,49.0,0.3889415213132526,0.21189345991561206,-11.987026065885015,,,0.0,0.0,,,,139.0,19.0
fixed_paper_like,300,MCTS,7,177.0,3512.397789789558,1.5133078704440424,16.1579061888559,94.78407771258935,157.0,59.0,0.38389966173623313,0.20539077212806062,-10.197760472074645,,,0.0,0.0,,,,157.0,20.0
fixed_paper_like,300,MCTS,8,173.0,3502.7459886045062,1.4022636485321607,16.305937079272628,104.2242912477002,138.0,50.0,0.4459384093946922,0.2854046242774564,-8.503829678465735,,,0.0,0.0,,,,138.0,35.0
fixed_paper_like,300,MCTS,9,179.0,3470.5930152815076,1.3967093508589914,16.125704833601016,100.77231814353254,145.0,57.0,0.43734778559087756,0.2743249534450652,-9.735129008674154,,,0.0,0.0,,,,145.0,34.0
fixed_paper_like,400,Stochastic,0,74.0,16350.013147684682,10.101033464041633,72.0899292784715,447.8512335230361,19.0,10.0,0.8216607473247508,0.7699887387387383,-13.987797088692867,,,0.0,0.0,,,,19.0,55.0
fixed_paper_like,400,Stochastic,1,78.0,12073.10570062505,7.11400472532828,54.17051374776846,328.1941525479291,27.0,15.0,0.7595669184580643,0.689903846153846,-12.585785605483725,,,0.0,0.0,,,,27.0,51.0
fixed_paper_like,400,Stochastic,2,72.0,13834.287830408182,8.67569366534348,61.50678454337279,319.7453254169878,18.0,9.0,0.8263538855530465,0.7760416666666665,-13.292641345045134,,,0.0,0.0,,,,18.0,54.0
fixed_paper_like,400,Stochastic,3,77.0,13769.223124970562,8.01252951693238,60.628590048519825,418.20290840419506,25.0,14.0,0.7744855656533071,0.7091450216450215,-12.236537053631265,,,0.0,0.0,,,,25.0,52.0
fixed_paper_like,400,Stochastic,4,116.0,10910.222524851142,5.507266960965858,48.68534356720926,422.8412358437509,31.0,20.0,0.8143782914532567,0.7605962643678161,-12.02926781363174,,,0.0,0.0,,,,31.0,85.0
fixed_paper_like,400,Stochastic,5,100.0,10702.69521037392,5.6873928839050745,47.815004442062765,361.5905617963792,30.0,14.0,0.7916246626636559,0.73125,-11.71340945504352,,,0.0,0.0,,,,30.0,70.0
fixed_paper_like,400,Stochastic,6,91.0,12989.23682782519,7.546980202525569,57.88535549764814,384.02519824725914,25.0,12.0,0.8091800940143371,0.7538919413919415,-12.046906047604242,,,0.0,0.0,,,,25.0,66.0
fixed_paper_like,400,Stochastic,7,82.0,12269.328899941196,6.973526976517533,54.29454175315643,368.32618336341096,15.0,8.0,0.872941867477839,0.8361280487804876,-11.654004029392496,,,0.0,0.0,,,,15.0,67.0
fixed_paper_like,400,Stochastic,8,73.0,13805.995244118907,8.192713024823242,60.90956680076403,394.6341405135631,23.0,14.0,0.7811583215189083,0.7177511415525109,-13.10409578943033,,,0.0,0.0,,,,23.0,50.0
fixed_paper_like,400,Stochastic,9,108.0,10025.57822794878,5.462643214992881,45.090153504731674,305.6483396394984,30.0,18.0,0.8070598728367187,0.7511574074074073,-9.084916227896404,,,0.0,0.0,,,,30.0,78.0
fixed_paper_like,400,LinUCB,0,96.0,10172.350796399367,6.19698021245533,46.17726815008735,239.41802247719986,69.0,25.0,0.5007674209650085,0.3561197916666672,-16.212940937648032,,,0.0,0.0,,,,69.0,27.0
